U+6A20	m,e,n	m,u,n	,,	,,
U+464A	x,ie,#	z,e,#	,,	,,
U+76ED	l,i,#	l,eoi,#	,,	,,
U+3638	z,a,ng	z,o,ng	,,	,,
U+9E2B	d,o,ng	d,u,ng	,,	,,
U+7746	h,ua,n	w,u,n	h,wa,n	,,
U+4AD7	x,ia,#	h,aa,#	,,	,,
U+87D1	zh,a,ng	z,oe,ng	,,	,,
U+840C	m,e,ng	m,a,ng	m,ay,ng	m,a,nh
U+7480	c,ui,#	c,eoi,#	ch,oy,#	,,
U+65EF	x,u,#	l,o,#	,,	,,
U+3523	l,ei,#	l,eoi,#	,,	,,
U+486C	m,a,n	m,aa,n	,,	,,
U+62F4	sh,ua,n	s,aa,n	,,	,,
U+7913	j,ia,ng	g,oe,ng	,,	,,
U+9899	y,o,ng	j,u,ng	,,	,,
U+3BCA	h,e,n	h,a,n	,,	,,
U+3A16	zh,i,#	z,a,t	,,	,,
U+8150	f,u,#	f,u,#	p,wu,#	h,u,#
U+7F27	l,ei,#	l,eoi,#	,,	,,
U+8F43	zh,e,n	z,eo,n	,,	,,
U+3836	f,a,n	f,aa,n	,,	,,
U+9E22	y,ua,n	j,yu,n	,,	,,
U+3986	,,	f,u,#	,,	h,u,#
U+390D	q,iao,#	d,iu,#	,,	,,
U+900D	x,iao,#	s,iu,#	s,o,#	,,
U+3FA3	,,	z,aa,m	,,	,,
U+6C49	y,i,#	h,o,n	,,	,,
U+4797	,,	c,aai,#	,,	,,
U+4A4A	w,a,n	z,yu,n	,,	,,
U+F928	,,	l,o,ng	n,a,ng	,,
U+4258	c,o,ng	c,u,ng	,,	,,
U+456E	j,u,#	g,u,k	,,	,,
U+8771	m,e,ng	m,o,ng	,,	,,
U+991C	g,uo,#	gw,o,#	,,	,,
U+49F4	,,	z,i,#	,,	,,
U+4B86	,,	b,aai,#	,,	,,
U+8271	j,ia,n	g,aa,n	k,a,n	gi,a,n
U+3607	r,o,ng	w,i,ng	,,	v,a,ng
U+5535	#,a,n	#,a,m	#,a,n	,,
U+8F46	l,u,#	l,u,k	l,o,k	,,
U+63A4	b,i,ng	b,i,ng	,,	,,
U+3458	j,ie,#	g,aai,#	,,	,,
U+41B5	ch,e,ng	c,a,ng	,,	,,
U+68A3	c,e,n	s,a,m	s,i,m	r,â,m
U+35CB	h,ou,#	h,au,#	,,	,,
U+9050	x,ia,#	h,aa,#	h,a,#	,,
U+8786	c,i,#	z,i,#	,,	,,
U+8DD0	c,i,#	c,i,#	,,	,,
U+60C7	d,u,n	d,eo,n	t,o,n	r,u,n
U+491B	q,iu,#	k,au,#	,,	,,
U+7207	r,uo,#	j,yu,t	s,e,l	,,
U+356E	f,u,#	f,u,#	,,	,,
U+61E4	ch,ou,#	c,au,#	,,	,,
U+4CAA	x,i,#	h,ei,#	,,	,,
U+3BB3	zh,e,n	z,aa,m	,,	,,
U+48C4	t,u,#	t,ou,#	,,	,,
U+5F30	sh,ao,#	s,aau,#	,,	,,
U+3AEB	x,ia,n	h,i,n	,,	,,
U+47FD	,,	s,o,#	,,	,,
U+8E75	z,u,#	c,u,k	,,	,,
U+8EA9	j,ue,#	f,o,k	k,wa,k	,,
U+9657	q,iao,#	c,iu,#	,,	,,
U+5166	w,a,ng	m,o,ng	m,a,ng	,,
U+7394	ch,ua,n	c,yu,n	ch,e,n	,,
U+45FA	y,a,n	z,i,n	,,	,,
U+540E	h,ou,#	h,au,#	h,wu,#	h,âu,#
U+42D7	,,	g,i,n	,,	,,
U+45FB	j,ie,#	z,i,k	,,	,,
U+9B29	x,i,#	j,i,k	h,ye,k	h,uy,ch
U+3846	,,	f,o,ng	,,	,,
U+5688	y,a,#	#,aa,t	,,	#,ươ,m
U+71D8	m,ei,#	m,ui,#	,,	,,
U+8154	q,ia,ng	h,o,ng	k,a,ng	x,oa,ng
U+8D70	z,ou,#	z,au,#	c,wu,#	t,âu,#
U+83B7	h,uo,#	w,o,k	,,	,,
U+4C17	,,	g,au,#	,,	,,
U+83CE	k,u,n	kw,a,n	,,	,,
U+786F	y,a,n	j,i,n	#,ye,n	kh,ô,#
U+3D2A	n,ie,#	z,i,p	,,	,,
U+754F	w,ei,#	w,ai,#	#,oy,#	#,uy,#
U+4B4B	b,ao,#	b,aau,#	,,	,,
U+37C8	q,iu,#	k,au,#	,,	,,
U+39EE	,,	b,a,k	,,	,,
U+8D75	zh,ao,#	z,iu,#	,,	,,
U+8BC5	z,u,#	z,o,#	,,	,,
U+449C	n,iu,#	ng,aau,#	,,	ng,âu,#
U+6C87	y,a,n	j,i,n	#,ye,n	,,
U+70BC	l,ia,n	l,i,n	,,	,,
U+4221	,,	g,u,ng	,,	,,
U+8C22	x,ie,#	z,e,#	,,	,,
U+4002	,,	#,o,n	,,	,,
U+394E	l,ai,#	l,aai,#	,,	,,
U+4FEC	,,	s,i,#	,,	,,
U+7CDC	m,i,#	m,ei,#	m,i,#	,,
U+837E	s,ui,#	s,eoi,#	,,	,,
U+853B	k,ou,#	k,au,#	,,	,,
U+6EC5	m,ie,#	m,i,t	m,ye,l	d,iê,t2
U+5091	j,ie,#	g,i,t	k,e,l	k,iê,t2
U+575B	t,a,n	t,aa,n	,,	,,
U+42E9	#,e,r	z,i,#	,,	,,
U+6EBC	sh,i,#	s,a,p	,,	,,
U+5B59	s,u,n	s,yu,n	,,	,,
U+6F41	y,i,ng	w,i,ng	#,ye,ng	,,
U+5AF7	t,uo,#	t,o,#	,,	,,
U+8A99	h,e,ng	h,aa,ng	,,	,,
U+9455	zh,i,#	z,a,t	c,i,l	s,ê,nh
U+878E	r,o,ng	j,u,ng	,,	,,
U+7F43	y,i,ng	#,a,ng	#,ay,ng	,,
U+4F41	#,ai,#	j,i,#	#,i,#	,,
U+3EC0	y,ou,#	z,yu,#	,,	,,
U+5BAD	q,u,n	kw,a,n	,,	,,
U+5CC9	#,e,#	ng,aa,k	,,	,,
U+75FC	g,u,#	g,u,#	k,o,#	,,
U+4402	l,u,#	l,u,k	,,	,,
U+4A2C	l,ia,n	l,i,m	,,	,,
U+4D06	p,u,#	b,u,k	,,	,,
U+5E74	n,ia,n	n,i,n	n,ye,n	n,ê,n1
U+6AE1	zh,uo,#	z,oe,k	,,	,,
U+7462	r,o,ng	j,u,ng	#,yo,ng	,,
U+34E3	q,ia,#	g,o,t	,,	,,
U+5B1D	n,iao,#	n,iu,#	,,	,,
U+9140	y,a,n	j,i,n	,,	,,
U+49F5	q,i,#	z,aa,m	,,	,,
U+3BEE	sh,u,#	s,u,k	,,	,,
U+210D3	,,	b,o,#	,,	b,ưa,#
U+6748	ch,a,#	c,aa,#	,,	,,
U+399F	h,ai,#	f,a,t	,,	,,
U+4C52	y,i,#	z,aa,p	,,	,,
U+80AA	f,a,ng	f,o,ng	p,a,ng	,,
U+49E6	w,ei,#	w,ai,#	,,	,,
U+8558	r,ao,#	j,iu,#	#,yo,#	,,
U+7244	q,ia,ng	c,oe,ng	,,	,,
U+487F	l,i,ng	l,i,ng	,,	,,
U+9109	x,ia,ng	h,oe,ng	h,ya,ng	,,
U+3733	h,uai,#	gw,aai,#	,,	,,
U+6466	h,ua,#	w,aa,#	,,	,,
U+61CD	l,i,n	l,a,m	,,	,,
U+3459	d,ie,#	d,i,p	,,	,,
U+3EAE	y,u,#	z,yu,#	,,	,,
U+776F	h,u,n	m,au,#	,,	,,
U+3F47	g,uai,#	w,u,#	,,	,,
U+64ED	w,o,#	f,aa,#	h,wa,#	,,
U+3AA3	q,iao,#	h,au,#	,,	,,
U+3F6A	z,e,ng	z,a,ng	,,	,,
U+629B	p,ao,#	p,aau,#	ph,o,#	ph,ao,#
U+48C5	ch,e,n	s,a,n	,,	,,
U+7927	l,ei,#	l,eoi,#	l,oy,#	,,
U+50E7	s,e,ng	s,a,ng	s,u,ng	t,ă,ng
U+79A7	x,i,#	h,ei,#	h,uy,#	,,
U+6096	b,ei,#	b,ui,#	ph,ay,#	,,
U+7FFC	y,i,#	j,i,k	#,i,k	d,ư,c
U+3C4F	zh,e,ng	z,i,ng	,,	,,
U+3B07	h,ua,n	w,u,n	,,	,,
U+41E0	zh,ou,#	c,yu,#	,,	,,
U+4A45	zh,a,n	z,i,n	,,	,,
U+64EA	y,e,#	ng,aa,p	,,	,,
U+375E	y,a,#	#,aa,#	,,	,,
U+4F5D	k,ou,#	k,au,#	k,wu,#	,,
U+94A6	q,i,n	j,a,m	,,	,,
U+7FF9	q,iao,#	k,iu,#	k,yo,#	,,
U+441E	r,uo,#	z,oe,k	,,	,,
U+545B	q,ia,ng	c,oe,ng	,,	,,
U+4C43	d,i,#	d,i,t	,,	,,
U+526F	f,u,#	f,u,#	p,wu,#	ph,o,#
U+7B4D	s,u,n	s,eo,n	s,wu,n	,,
U+57BB	b,a,#	b,aa,#	,,	,,
U+755B	zh,e,n	z,a,n	c,i,n	,,
U+3E83	g,ou,#	g,au,#	,,	,,
U+4971	x,ie,#	s,e,#	,,	,,
U+64C4	l,u,#	l,ou,#	l,o,#	,,
U+8C19	#,a,n	#,a,m	,,	,,
U+8444	z,uo,#	z,ou,#	,,	,,
U+4CF0	b,ao,#	b,ou,#	,,	,,
U+9493	d,iao,#	d,iu,#	,,	,,
U+3FC9	t,ui,#	t,eoi,#	,,	,,
U+6AE8	l,u,#	l,ou,#	,,	,,
U+7DB8	l,u,n	gw,aa,n	l,yu,n	l,uâ,n
U+65AA	q,u,#	k,eoi,#	,,	,,
U+388E	ch,a,#	c,a,p	,,	,,
U+5C49	t,i,#	t,ai,#	,,	,,
U+42BF	b,o,#	f,u,#	,,	,,
U+26CB7	,,	l,ei,#	,,	,,
U+6AF0	h,uai,#	w,aai,#	,,	,,
U+5438	x,i,#	k,a,p	h,u,p	c,ô,p
U+4305	t,a,ng	t,o,ng	,,	,,
U+5609	j,ia,#	g,aa,#	k,a,#	,,
U+3468	y,u,#	z,yu,#	,,	,,
U+8127	z,ui,#	z,eo,n	ch,oy,#	,,
U+77C9	b,i,n	p,a,n	p,i,n	,,
U+347D	t,a,ng	t,o,ng	,,	,,
U+5062	ch,ou,#	c,au,#	ch,o,#	,,
U+8A3E	z,i,#	z,i,#	c,a,#	,,
U+4914	j,ia,n	c,i,n	,,	,,
U+3FD9	p,i,#	p,ei,#	,,	,,
U+96E8	y,u,#	j,yu,#	#,wu,#	,,
U+40E3	h,ui,#	w,ai,#	,,	,,
U+4327	ch,ou,#	c,au,#	,,	,,
U+6C24	y,i,n	j,a,n	#,i,n	,,
U+973E	m,ai,#	l,ei,#	m,ay,#	,,
U+8348	ch,ua,n	c,yu,n	,,	,,
U+34D9	,,	h,u,ng	,,	,,
U+69A6	g,a,n	g,o,n	k,a,n	,,
U+8A02	d,i,ng	d,e,ng	c,e,ng	đ,i,nh
U+7859	w,ei,#	w,ui,#	,,	,,
U+4BF8	c,i,#	c,i,#	,,	,,
U+7119	b,ei,#	b,ui,#	p,ay,#	v,ui,#
U+9C34	h,ui,#	f,ai,#	,,	,,
U+90CF	j,ia,#	g,aa,p	,,	,,
U+57AB	d,ia,n	d,i,n	,,	,,
U+5D87	q,u,#	k,eoi,#	k,wu,#	,,
U+4C95	p,u,#	p,ou,#	,,	,,
U+39D3	,,	gw,aa,#	,,	,,
U+432D	,,	z,iu,#	,,	,,
U+7BFF	zh,ua,n	t,yu,n	,,	,,
U+5F7C	b,i,#	b,ei,#	ph,i,#	b,i,#
U+6112	k,ai,#	k,ai,#	,,	,,
U+6F86	j,iao,#	g,iu,#	#,yo,#	kh,u,#
U+3AB4	j,ia,#	g,a,t	,,	,,
U+4D02	h,a,ng	z,oe,ng	,,	,,
U+3F0D	l,ei,#	l,eoi,#	,,	,,
U+8986	f,u,#	f,au,#	p,o,k	,,
U+4B44	sh,i,#	s,i,#	,,	,,
U+3575	g,uo,#	gw,o,k	,,	#,uô,ng
U+993C	x,i,#	h,ei,#	h,uy,#	,,
U+5A5B	j,i,ng	g,i,ng	,,	,,
U+3FF9	t,a,#	t,aa,t	,,	,,
U+4D5B	j,ia,n	g,i,n	,,	,,
U+8A6D	g,ui,#	gw,ai,#	k,wey,#	,,
U+4B49	s,ui,#	s,aau,#	,,	,,
U+4291	x,ia,ng	h,oe,ng	,,	,,
U+8B2F	j,ie,#	z,o,#	,,	,,
U+5DBD	y,ue,#	ng,o,k	#,a,k	,,
U+5B4C	l,ua,n	l,yu,n	l,ye,n	,,
U+70C3	j,i,ng	t,i,ng	,,	,,
U+7809	h,uo,#	w,aa,k	,,	,,
U+909B	q,io,ng	k,u,ng	k,o,ng	,,
U+417B	l,i,#	l,ei,#	,,	,,
U+6625	ch,u,n	c,eo,n	ch,wu,n	,,
U+48F9	f,a,#	f,a,t	,,	,,
U+78E9	q,i,#	c,i,k	,,	,,
U+756B	h,ua,#	w,aa,#	h,wa,#	h,oa,#
U+7B49	d,e,ng	d,a,ng	t,u,ng	đ,ă,ng
U+4E28	g,u,n	j,a,t	k,o,n	,,
U+7A4C	s,u,#	s,ou,#	s,o,#	,,
U+568A	x,i,#	b,e,#	p,i,#	,,
U+96D6	s,ui,#	s,eoi,#	s,wu,#	t,uy,#
U+41D6	y,u,n	w,a,n	,,	,,
U+48E7	y,i,#	z,i,k	,,	,,
U+3980	f,e,ng	f,u,ng	,,	,,
U+9F64	q,ua,n	k,yu,n	,,	,,
U+3626	q,i,n	k,a,n	,,	,,
U+65A8	q,ia,ng	c,oe,ng	,,	,,
U+47DE	ch,u,#	c,yu,#	,,	,,
U+7738	m,ou,#	m,au,#	m,o,#	,,
U+22DA0	,,	s,aau,#	,,	,,
U+7616	y,i,n	j,a,m	,,	#,ô,m
U+8993	m,i,#	m,i,k	m,ye,k	,,
U+7643	l,o,ng	l,u,ng	l,yu,ng	,,
U+4B91	l,ei,#	j,yu,t	,,	,,
U+3994	y,a,n	z,i,m	,,	,,
U+4FA7	c,e,#	z,a,k	,,	,,
U+425B	y,u,#	z,u,k	,,	,,
U+702B	h,u,#	h,u,k	,,	,,
U+554E	w,u,#	#,ng,#	#,o,#	,,
U+4A06	b,i,#	b,ai,#	,,	,,
U+641A	x,ie,#	l,a,p	,,	,,
U+870B	l,a,ng	l,oe,ng	l,a,ng	,,
U+4406	c,ai,#	c,o,#	,,	,,
U+7DFB	zh,i,#	z,i,#	ch,i,#	,,
U+8CAA	t,a,n	t,aa,m	th,a,m	th,a,m
U+4B27	y,ua,n	z,yu,n	,,	,,
U+6FB9	d,a,n	d,aa,m	t,a,m	,,
U+6229	j,ia,n	z,i,n	c,e,n	,,
U+492C	,,	s,o,#	,,	,,
U+71B2	j,io,ng	g,a,ng	k,ye,ng	,,
U+3948	d,ie,#	d,i,p	,,	,,
U+4F4E	d,i,#	d,ai,#	c,e,#	đ,ây,#
U+88CE	ch,e,ng	c,i,ng	,,	,,
U+5D4A	sh,e,ng	s,i,ng	,,	,,
U+95B5	l,i,n	l,eo,n	,,	,,
U+946A	l,u,#	l,ou,#	l,o,#	,,
U+7B51	zh,u,#	z,u,k	ch,wu,k	tr,u,c
U+7525	sh,e,ng	s,aa,ng	s,ay,ng	,,
U+3FDC	b,ie,#	b,i,t	,,	,,
U+5CA7	t,iao,#	t,iu,#	ch,o,#	đ,eo,#
U+4F1F	w,ei,#	w,ai,#	,,	,,
U+3CBE	y,u,#	z,yu,#	,,	,,
U+7645	l,iu,#	l,au,#	,,	,,
U+793F	y,ue,#	j,oe,k	,,	,,
U+51D8	s,i,#	s,i,#	s,i,#	,,
U+4237	l,uo,#	l,o,k	,,	,,
U+43D0	j,ue,#	k,yu,t	,,	,,
U+9648	ch,e,n	c,a,n	,,	,,
U+8EA5	c,ua,n	c,yu,n	,,	,,
U+44BA	j,i,n	g,a,n	,,	,,
U+3A45	,,	c,au,#	,,	,,
U+7BE9	sh,ai,#	s,ai,#	s,a,#	r,ây,#
U+4D36	p,e,ng	l,eo,t	,,	,,
U+8BA7	h,o,ng	h,u,ng	,,	,,
U+77EC	c,uo,#	c,o,#	,,	,,
U+7E10	zh,ou,#	z,au,#	ch,wu,#	s,ô,#
U+6114	y,i,n	j,a,m	#,u,m	,,
U+5033	z,i,#	s,i,#	s,a,#	,,
U+6512	z,a,n	c,yu,n	,,	,,
U+4FA0	x,ia,#	h,aa,p	h,ye,p	,,
U+44BE	,,	z,i,#	,,	,,
U+8F57	k,a,n	h,a,m	k,e,m	,,
U+805A	j,u,#	z,eoi,#	ch,wi,#	t,u,#
U+7ED9	g,ei,#	k,a,p	,,	,,
U+8404	t,ao,#	t,ou,#	t,o,#	,,
U+9B18	m,a,n	m,aa,n	m,a,n	,,
U+6984	l,a,n	l,aa,m	,,	,,
U+35E4	c,u,#	c,u,k	,,	,,
U+887E	q,i,n	k,a,m	k,u,m	kh,â,m
U+7081	q,i,#	h,ei,#	k,i,#	,,
U+3703	l,ia,n	l,yu,n	,,	,,
U+5BD7	n,i,ng	n,i,ng	n,ye,ng	,,
U+8EEE	#,a,ng	#,o,ng	,,	,,
U+4AD3	w,u,#	#,ng,#	,,	,,
U+7901	j,iao,#	z,iu,#	ch,o,#	,,
U+37E7	#,e,#	h,o,n	,,	,,
U+5B97	z,o,ng	z,u,ng	c,o,ng	t,ô,ng
U+827F	n,ai,#	j,i,ng	,,	#,a,c
U+9128	b,i,#	b,ai,#	,,	,,
U+42AE	d,i,#	d,e,k	,,	,,
U+3EF7	j,i,#	g,i,k	,,	,,
U+93CC	m,o,#	m,o,k	m,a,k	m,a,c
U+50DE	w,ei,#	ng,ai,#	#,wi,#	,,
U+80CC	b,ei,#	b,ui,#	p,ay,#	b,ôi,#
U+3DD0	h,ui,#	k,ui,#	,,	,,
U+7CE0	k,a,ng	h,o,ng	k,a,ng	,,
U+962E	r,ua,n	j,yu,n	#,wa,n	ng,uyê,n1
U+65EC	x,u,n	c,eo,n	s,wu,n	,,
U+63F3	x,ie,#	s,e,#	,,	kh,ê,#
U+70E2	zh,e,#	z,aa,k	,,	,,
U+6661	b,u,#	b,ou,#	ph,o,#	,,
U+50AD	y,o,ng	j,u,ng	#,yo,ng	,,
U+3E68	y,ou,#	z,aau,#	,,	,,
U+6D69	h,ao,#	h,ou,#	h,o,#	,,
U+745C	y,u,#	j,yu,#	#,yu,#	,,
U+3949	ch,e,#	p,ei,#	,,	,,
U+9670	y,i,n	j,a,m	#,u,m	#,â,m
U+84B1	p,u,#	p,o,#	,,	,,
U+72B0	q,iu,#	k,au,#	,,	,,
U+79C5	ch,a,#	c,aa,#	,,	,,
U+52B2	j,i,ng	g,i,ng	,,	,,
U+9272	k,a,#	k,aa,#	,,	,,
U+95CC	l,a,n	l,aa,n	l,a,n	l,a,n
U+7857	q,iao,#	h,aau,#	,,	,,
U+7625	ch,ai,#	c,aai,#	,,	,,
U+718F	x,u,n	f,a,n	h,wu,n	,,
U+7E47	y,ao,#	j,au,#	#,yo,#	,,
U+514D	m,ia,n	m,a,n	m,ye,n	m,iê,n1
U+65D7	q,i,#	k,ei,#	k,i,#	c,ơ,#
U+9767	h,ui,#	f,ui,#	,,	,,
U+84DF	j,i,#	g,ai,#	,,	,,
U+8335	y,i,n	j,a,n	#,i,n	,,
U+7977	d,ao,#	t,ou,#	t,o,#	,,
U+98F6	b,i,#	b,a,t	,,	,,
U+67A2	sh,u,#	s,yu,#	,,	,,
U+8BB5	j,u,#	g,eoi,#	,,	,,
U+78B4	ch,a,#	c,aa,#	,,	,,
U+776B	j,ie,#	z,i,t	ch,e,p	,,
U+705B	ch,a,n	z,i,n	,,	,,
U+6052	h,e,ng	h,a,ng	h,a,ng	,,
U+380A	q,u,#	k,eoi,#	,,	,,
U+42EE	j,i,n	g,aa,m	,,	,,
U+861A	x,ia,n	s,i,n	s,e,n	,,
U+91B0	t,a,n	t,aa,m	,,	,,
U+9B5A	y,u,#	j,yu,#	#,e,#	ng,ư,#
U+74B8	b,i,n	b,a,n	,,	,,
U+5D06	k,o,ng	h,u,ng	k,o,ng	,,
U+9DDF	zh,uo,#	z,o,k	,,	s,a,t
U+3FC6	,,	gw,o,#	,,	,,
U+5993	j,i,#	g,ei,#	k,i,#	k,i,#
U+423E	sh,uo,#	s,au,#	,,	,,
U+7B7E	q,ia,n	c,i,m	,,	,,
U+7C03	y,i,#	j,i,#	,,	,,
U+8A5E	c,i,#	c,i,#	s,a,#	t,ư,#
U+3750	r,o,ng	z,u,ng	,,	,,
U+59CB	sh,i,#	c,i,#	s,i,#	th,uy,#
U+38FB	y,i,#	ng,ai,#	,,	,,
U+8E73	b,o,#	b,u,t	,,	,,
U+5007	w,a,n	j,yu,n	,,	,,
U+6D46	j,ia,ng	z,oe,ng	,,	,,
U+9A38	sh,a,n	s,i,n	s,e,n	,,
U+417C	m,a,n	m,a,n	,,	,,
U+88F3	ch,a,ng	s,oe,ng	s,a,ng	,,
U+835E	q,iao,#	k,iu,#	,,	,,
U+5C1D	ch,a,ng	s,oe,ng	,,	,,
U+7C19	b,o,#	b,o,k	,,	,,
U+60D7	n,ie,#	n,a,m	,,	,,
U+481C	r,o,ng	z,u,ng	,,	,,
U+9DFD	x,ue,#	h,o,k	h,a,k	,,
U+8C15	y,u,#	j,yu,#	,,	,,
U+36A7	y,a,n	ng,a,m	,,	,,
U+4F86	l,ai,#	l,ai,#	l,ay,#	l,ai,#
U+8806	ch,ai,#	c,aai,#	,,	,,
U+8B30	l,ia,n	l,i,n	,,	,,
U+525D	b,o,#	b,o,k	p,a,k	b,o,c
U+4309	,,	g,o,ng	,,	,,
U+6CA3	f,e,ng	f,u,ng	,,	,,
U+88A2	p,a,n	p,aa,n	p,e,n	,,
U+3F66	x,u,n	c,eo,n	,,	,,
U+7162	q,io,ng	k,i,ng	k,ye,ng	,,
U+48E0	j,ie,#	t,aai,#	,,	,,
U+90C5	zh,i,#	z,a,t	c,i,l	,,
U+62AE	zh,e,n	z,a,n	,,	,,
U+5504	b,ai,#	b,aai,#	ph,ay,#	,,
U+99F9	m,a,ng	m,o,ng	,,	,,
U+9E4E	b,ei,#	b,ei,#	,,	,,
U+3FE1	,,	d,au,#	,,	,,
U+3A1E	s,u,#	s,ou,#	,,	,,
U+8456	t,u,#	d,a,t	,,	nh,u,t
U+4FDC	p,i,ng	p,i,ng	p,i,ng	,,
U+4138	p,o,#	p,o,k	,,	,,
U+3C08	l,ia,n	l,i,m	,,	,,
U+9E79	x,ia,n	h,aa,m	h,a,m	,,
U+35C7	x,ia,#	g,aa,#	,,	,,
U+62D9	zh,uo,#	z,yu,t	c,o,l	ch,u,t
U+8033	#,e,r	j,i,#	#,i,#	nh,i,#
U+7C5A	l,u,#	l,ou,#	,,	g,ă,t
U+5E99	m,iao,#	m,iu,#	,,	m,iêu,#
U+6A55	ch,e,ng	c,aa,ng	,,	,,
U+522B	b,ie,#	b,i,t	p,ye,l	,,
U+6E71	h,uo,#	w,aa,k	,,	,,
U+48F5	#,e,r	n,ei,#	,,	,,
U+811D	h,e,ng	h,a,ng	,,	,,
U+7330	y,a,#	j,aa,k	,,	,,
U+3E3E	r,e,n	z,aa,n	,,	,,
U+7682	z,ao,#	z,ou,#	,,	,,
U+7715	zh,e,n	c,a,n	,,	,,
U+20001	q,i,#	c,a,t	,,	,,
U+566D	j,iao,#	g,iu,#	k,yo,#	,,
U+9F7B	d,ia,n	d,i,n	,,	,,
U+437B	x,ua,n	s,yu,n	,,	,,
U+55B5	m,iao,#	m,iu,#	,,	m,êu,#
U+4D58	sh,a,#	s,ai,#	,,	,,
U+6247	sh,a,n	s,i,n	s,e,n	ph,iê,n1
U+6C99	sh,a,#	s,aa,#	s,a,#	v,a,nh
U+4372	n,ai,#	n,ai,#	,,	,,
U+571E	l,ua,n	l,yu,n	,,	,,
U+8D76	g,a,n	g,o,n	k,a,n	,,
U+4660	j,ue,#	k,yu,t	,,	,,
U+53A6	sh,a,#	h,aa,#	h,a,#	,,
U+6BCC	g,ua,n	g,u,n	,,	,,
U+94D9	n,ao,#	n,aau,#	,,	,,
U+4F23	x,ia,n	j,i,n	h,ye,n	,,
U+5FBD	h,ui,#	f,ai,#	h,wi,#	,,
U+953A	zh,o,ng	z,u,ng	c,o,ng	,,
U+36D0	s,ou,#	s,ou,#	,,	,,
U+86C4	g,u,#	g,u,#	,,	,,
U+712D	q,io,ng	k,i,ng	k,ye,ng	,,
U+41B8	ch,e,ng	c,a,ng	,,	,,
U+48AA	b,o,#	h,iu,#	,,	,,
U+7605	d,a,n	d,aa,n	,,	,,
U+82CF	s,u,#	s,ou,#	,,	,,
U+5212	h,ua,#	w,aa,#	h,wa,#	,,
U+8640	j,i,#	z,ai,#	,,	,,
U+709D	q,ia,ng	c,oe,ng	,,	,,
U+952C	t,a,n	t,aa,m	,,	,,
U+4453	t,ai,#	t,oi,#	,,	,,
U+6C09	s,ao,#	c,ou,#	,,	,,
U+57D2	l,ei,#	l,yu,t	l,a,l	,,
U+4C63	z,u,#	c,yu,t	,,	,,
U+20779	,,	g,aai,#	,,	,,
U+3D9A	b,a,#	b,aa,#	,,	,,
U+4AA2	,,	z,ai,#	,,	,,
U+48A0	s,o,ng	s,u,ng	,,	,,
U+9B82	q,iu,#	c,au,#	,,	,,
U+4BCD	l,i,ng	l,i,ng	,,	,,
U+86A1	f,e,n	f,a,n	,,	,,
U+6A0F	l,ei,#	l,ai,#	,,	,,
U+95F9	n,ao,#	n,aau,#	,,	,,
U+9719	y,i,ng	j,i,ng	#,ye,ng	,,
U+94E6	x,ia,n	c,i,m	,,	,,
U+7EFA	l,iu,#	l,au,#	,,	,,
U+4CA3	y,u,#	z,yu,#	,,	,,
U+9124	m,a,n	m,aa,n	,,	,,
U+575A	j,ia,n	g,i,n	,,	,,
U+5C0C	sh,u,#	s,yu,#	c,wu,#	,,
U+9E62	n,i,#	j,i,k	,,	,,
U+4B3C	y,ua,n	z,yu,n	,,	,,
U+9D3A	y,i,#	j,i,#	,,	,,
U+88E7	ch,a,n	s,i,m	,,	,,
U+9D23	g,u,#	g,u,#	k,o,#	,,
U+6CD1	y,ou,#	j,au,#	#,yu,#	#,ao,#
U+60F3	x,ia,ng	s,oe,ng	s,a,ng	t,ươ,ng
U+7D39	sh,ao,#	s,iu,#	s,o,#	th,iêu,#
U+55D0	h,ai,#	h,aai,#	h,a,l	,,
U+3993	x,ia,n	z,i,n	,,	,,
U+3828	y,u,#	gw,aa,t	,,	,,
U+8ACD	zh,e,ng	z,aa,ng	c,ay,ng	,,
U+4FB3	z,uo,#	c,o,#	c,wa,#	,,
U+4FF5	b,iao,#	b,iu,#	ph,yo,#	,,
U+7667	l,i,#	l,e,k	l,ye,k	,,
U+8A62	x,u,n	s,eo,n	s,wu,n	,,
U+9A30	t,e,ng	t,a,ng	t,u,ng	,,
U+99FD	x,ua,n	g,yu,n	h,ye,n	,,
U+41D1	b,a,#	b,aa,#	,,	,,
U+2214F	l,ia,n	l,i,m	,,	,,
U+3CCA	,,	z,aau,#	,,	,,
U+5D31	z,e,#	z,a,k	,,	,,
U+3A92	n,i,#	ng,aai,#	,,	,,
U+7A8C	j,iao,#	g,aau,#	,,	,,
U+3D7A	p,ai,#	h,a,k	,,	,,
U+832F	f,u,#	f,u,k	p,o,k	,,
U+88D8	q,iu,#	k,au,#	k,wu,#	c,ưu,#
U+40C1	,,	#,aa,#	,,	,,
U+5E17	f,u,#	f,a,t	,,	,,
U+9F3B	b,i,#	b,ei,#	p,i,#	,,
U+77CE	x,ua,n	h,i,ng	,,	,,
U+8A71	h,ua,#	w,aa,#	h,wa,#	th,oai,#
U+753B	h,ua,#	w,aa,#	h,wa,#	,,
U+43CF	,,	h,eoi,#	,,	,,
U+20E0F	,,	g,e,#	,,	,,
U+9A7C	t,uo,#	t,o,#	,,	,,
U+3FE3	h,e,#	h,o,t	,,	,,
U+89F1	b,i,#	b,i,t	ph,i,l	,,
